716262,Kevin Maag,11/19/1985
319023,Noah Eakin,11/12/1974
866153,Osvaldo Spooner,1/10/1986
658520,Frederic Charleston,11/4/1968
257928,Jamison Ransom,3/5/1983
919069,Stanford Flack,5/18/1976
724220,Nicky Lesh,2/12/1960
776376,Enoch Oren,5/14/1964
161522,Wiley Blakemore,8/3/1974
659023,Kory Lage,7/28/1989
707698,Francis Goodale,9/8/1957
771473,Basil Whitis,6/4/1982
561865,Chung Sauers,10/3/1989
301095,Thurman Fiore,4/25/1969
363298,Kieth Hayworth,5/22/1962
948119,Brooks Garlick,10/23/1992
157143,Jim Soriano,9/18/1990
472941,Ira Shick,9/1/1963
530267,Nickolas Calvin,12/21/1977
399684,Gene Kincheloe,4/19/1990
389470,Alejandro Lyon,5/3/1969
681561,Denis Heady,6/10/1977
965388,Solomon Merrow,10/27/1969
578046,Lucien Lack,2/16/1975
958768,Dwain Almond,10/27/1966
327183,Danilo Corp,9/13/1991
856865,Daniel Alberto,5/22/1962
196366,Lucien Mcdaniels,7/8/1972
892218,Jarrett Barreiro,4/7/1976
828263,Dylan Newell,4/1/1983
449328,Russ Kass,9/26/1980
131869,Gavin Jury,3/11/1974
724815,Simon Jimmerson,2/18/1962
857599,Hayden Farthing,1/30/1983
224384,Samual Dahms,1/30/1992
550842,Roberto Goldfarb,11/11/1957
457698,Jim Batey,9/18/1957
689551,Salvatore Brault,12/20/1978
303398,Von Harkness,3/26/1964
922523,Jackson Sons,9/4/1984
405373,Kelvin Rowell,9/2/1967
547263,Tod Harmon,11/23/1973
961382,Elliott Pickard,1/24/1963
255212,Florencio Rascoe,11/6/1984
487383,Elijah Samuelson,7/11/1987
949887,Emory Singer,8/2/1966
696436,Alden Rosas,2/4/1977
221273,Lyman Dahms,1/9/1972
631083,Jose Cohee,3/9/1984
615358,Leandro Broman,12/28/1970
743641,Vito Goll,12/23/1975
504355,Chauncey Crouse,10/24/1984
507751,Cyrus Reeves,5/17/1993
807621,Franklyn Qualls,10/27/1957
922279,Colby Fralick,12/6/1968
591055,Ryan Turman,5/13/1989
379810,Edison Brunner,3/21/1983
128291,Alfred Goodwill,12/18/1990
149720,Jeffrey Mccullum,4/17/1985
895926,Wm Buckles,10/15/1976
392498,Dwain Lakey,8/25/1990
197216,Napoleon Mooneyhan,2/21/1974
733096,Orval Garner,1/16/1977
553136,Wesley Austria,8/27/1982
976641,Lyndon Wimbush,1/3/1985
888580,Frederick Mooring,3/15/1982
438734,Fausto Games,3/19/1994
763694,Elvin Brackett,7/19/1989
806990,Horace Varney,6/26/1965
233688,Simon Keown,10/21/1968
783835,Lyndon Eckel,7/9/1970
364894,Roosevelt Cora,7/15/1985
316107,Jordon Conder,7/31/1980
768185,Waldo Nemeth,10/15/1980
439242,Wilfredo Schiro,9/13/1976
510870,Sandy Burnett,8/29/1983
986035,Mike Cao,9/22/1991
990389,Werner Winsor,10/9/1982
410000,Warner Zachary,3/7/1967
686485,Shayne Jimenes,6/15/1963
417740,Kennith Fane,9/10/1970
375180,Junior Glines,7/30/1993
549246,Julius Kleiber,6/2/1994
276776,Kenneth Kingery,5/29/1968
956110,Eloy Solano,1/29/1958
165668,Williams Balderas,10/14/1988
738761,Jamal Schaefer,7/29/1994
358621,Jame Paton,7/15/1969
759403,Tyree Hardrick,11/7/1965
831527,Leonard Greenlee,3/17/1959
513973,Tyron Zinke,11/13/1962
381293,Columbus Marble,10/29/1962
202023,Grover Baley,11/14/1957
638434,Zachary Theberge,5/3/1969
688955,Rodrigo Jewell,1/30/1973
402571,Elijah Tompkins,9/19/1988
499517,Monroe Hodgkinson,4/21/1986
661965,Kenny Posey,12/20/1981
759204,Dana Graber,3/13/1963
880408,Rodolfo Bridgeforth,9/11/1995
778027,Danilo Nicola,4/1/1977
245924,Mikel Whigham,8/12/1994
971086,Eli Braley,9/20/1988
909044,Sammie Tieman,9/9/1976
699281,Efrain Fincham,2/3/1984
682900,Caleb Diego,1/9/1981
169054,Stan Pero,5/14/1969
232890,Dwain Nocera,8/5/1988
641154,Moises Balmer,2/15/1973
228156,Brett Gainey,8/23/1988
976211,Cory Kirwin,5/9/1981
593754,Israel Shive,11/4/1976
322669,Ronnie Futral,12/24/1959
891295,Glen Pridemore,3/21/1963
974859,Omer Whitesel,2/3/1965
189172,Carter Neufeld,10/18/1989
317880,Larry Broman,2/10/1990
339037,Kristofer Larsen,2/25/1963
998169,Vincenzo Thurlow,7/16/1978
797412,Jerrod Crumley,5/13/1964
236435,Margarito Chao,6/11/1963
909111,Myron Maiorano,2/15/1984
310735,Oren Osborn,10/21/1982
902467,Joe Owens,5/10/1979
681903,Bobby Herrell,8/18/1965
179695,Lincoln Robeson,7/30/1978
900240,Olin Bergin,8/7/1978
596840,Clement Hamblin,2/25/1963
987889,Delmer Swigart,10/5/1975
427754,Andreas Brumbaugh,2/17/1992
435794,Tyrone Vanbrunt,9/20/1986
484319,Ervin Dingman,1/16/1986
731920,Vince Gengler,10/12/1963
531814,Maria Ferrill,3/7/1988
559595,Trenton Felipe,8/8/1989
804974,Grant Sohn,11/19/1967
582672,Willian Drozd,12/12/1987
541409,Edison Kellar,5/4/1984
289709,Yong Auerbach,10/12/1989
782385,Kevin Goodwyn,6/6/1970
702741,Daryl Bise,6/12/1980
246523,Romeo Kong,12/11/1993
311737,Marcos Earles,5/23/1990
859747,Cameron Bittinger,12/19/1982
262537,Adolph Bankston,10/14/1961
635925,Irwin Bleau,8/11/1967
381593,Eliseo Lomonaco,9/12/1975
713765,Orlando Weesner,10/10/1980
731951,Gabriel Shimer,4/18/1982
244394,Elbert Krach,8/12/1968
506058,James Deleon,7/17/1969
157426,Roscoe Esquer,8/4/1983
505351,Jerrod Chapple,9/26/1985
611044,Otis Mass,7/14/1958
567782,Damon Koenig,11/23/1976
265004,Numbers Dorey,2/28/1958
415473,Delbert Bruggeman,9/10/1984
404333,Jared Lemire,8/18/1972
172506,Garry Donoho,5/11/1964
274834,Adalberto Gratton,8/27/1993
580643,Elton Mclemore,2/14/1963
435948,Thurman Witkowski,6/13/1983
496282,Jeffery Riendeau,7/30/1996
936537,Devin Gillespie,5/4/1970
140891,Jamey Schwing,10/17/1973
896915,Floyd Plott,4/4/1959
132696,Rafael Ector,11/29/1982
969350,Hipolito Boardman,11/8/1968
771835,Lazaro Mask,11/28/1962
593711,Lawerence Brissette,7/5/1961
940094,Efren Marquardt,9/25/1969
853797,Isreal Burkett,11/16/1977
643016,Jc Edenfield,6/16/1984
851044,Broderick Widger,6/11/1969
777688,Marion Shanks,1/21/1965
623353,Hosea Linderman,7/25/1991
154012,Nicky Caines,11/10/1985
747961,Dave Stump,7/9/1977
686112,Willard Mccreight,1/7/1958
544997,Eliseo Rupert,1/22/1990
781656,Mel Cabrales,5/7/1983
576182,Scottie Dear,12/10/1975
734650,Sammy Spain,5/2/1977
244220,Brent Rhem,1/2/1959
593928,Dong Pimental,7/11/1964
187326,Merle Plath,2/16/1970
535117,Kurtis Mahler,11/12/1993
718904,Rickey Saltzman,12/11/1986
652732,Alec Lanford,10/31/1985
229015,Jamaal Dey,3/29/1961
866864,Christopher Gorby,2/1/1979
353219,Gregorio Talley,1/13/1973
972226,Kennith Boehm,2/19/1958
936547,Rigoberto Morris,9/1/1965
190667,Kelvin Breckenridge,7/18/1963
931507,Malik Haefner,5/1/1958
254940,Randal Ralston,1/23/1978
257892,Nathanial Restrepo,7/13/1995
273723,Elisha Rivers,5/22/1978
541061,Antoine Wedel,5/10/1989
294548,Sanford Hinkel,9/14/1957
200917,Brenton Goulart,3/31/1961
481322,Leopoldo Hepworth,12/11/1957
919351,Jean Olmstead,9/16/1981
823092,Harold Sturgeon,11/26/1994
958386,Robbie Calle,11/10/1963
290730,Hershel Lieberman,1/18/1993
801238,Art Lachance,5/26/1973
802648,Desmond Farrand,12/29/1963
588511,Dane Badilla,9/20/1963
249529,Isiah Scarlett,10/12/1960
155093,Scottie Callier,6/3/1988
828106,Elijah Alicea,1/13/1964
251070,Dong Schall,11/17/1994
489500,Donte Koo,9/4/1972
196682,Jewell Town,4/21/1978
418834,Damon Wayt,7/4/1987
776846,Rick Ikner,9/5/1989
351626,Marvin Cullison,7/2/1965
958611,Prince Brisco,7/9/1958
865902,Jose Manders,10/14/1978
348184,Delbert Swinehart,2/16/1993
899981,Jules Muller,7/19/1993
859771,Wilburn Bentley,12/30/1988
301526,Carmen Loch,7/18/1970
401772,Leonardo Hackett,7/6/1987
546727,Darrell Quast,4/22/1975
941450,Gayle Mackenzie,10/3/1959
546290,Faustino Cowley,4/29/1986
198079,William Nusbaum,10/27/1989
677120,Ambrose Hamm,10/12/1985
436774,Angelo Smidt,3/4/1961
845257,Anibal Acheson,1/27/1982
501917,Gregory Bonnet,4/20/1993
830058,Gerald Poovey,2/28/1964
562378,Ahmed Wire,9/3/1991
715190,Alton Naples,7/18/1982
374105,Bo Barron,12/8/1986
323088,Monroe Griffie,3/9/1967
532291,Lamar Lindquist,3/14/1977
347334,Ken Bartholomew,11/18/1983
407578,Hong Trujillo,12/4/1974
988511,Son Satterlee,9/22/1993
905162,Darron Betances,8/8/1985
343522,Lon Worthen,1/28/1973
852390,Erasmo Ybanez,3/11/1996
353943,Bert Bartley,4/27/1965
931479,Marcus Emrick,4/13/1973
785623,Victor Bearden,6/20/1986
851826,Roy Baier,12/14/1987
156200,Ricky Hagemann,7/2/1979
567459,Orval Sheilds,8/1/1960
527206,Abdul Laberge,4/19/1973
567397,Enoch Portwood,2/9/1961
855190,Cesar Alvares,7/6/1978
933382,Errol Casas,4/30/1973
262988,Gene Winebarger,2/11/1971
859402,Coleman Mele,10/8/1980
814463,Man Tremaine,8/30/1963
549701,Dorsey Defeo,5/12/1984
487162,Donovan Wojciechowski,5/9/1969
523032,Sterling Cleveland,11/6/1990
148442,Christoper Escalera,11/7/1975
684267,Scot Towery,1/3/1972
562849,Jan Warrington,10/23/1967
857822,Brent Bolinger,6/18/1989
347414,Danny Andress,2/24/1959
255102,Enrique Mcsweeney,7/12/1978
680422,Luther Tyler,2/10/1996
681534,Jordan Bolton,6/19/1970
569203,Chi Goods,2/26/1975
733180,Gavin Hanks,9/23/1973
482515,Shannon Canning,4/24/1977
455160,Francesco Gusman,11/27/1981
375279,Jospeh Draeger,8/24/1988
600761,Christopher Milano,5/8/1991
577905,Ronnie Stenson,3/31/1981
407920,Milford Riggleman,8/17/1989
911311,Carol Glasser,1/1/1965
698611,Lou Lemmons,8/29/1992
722073,Preston Yokum,2/27/1971
662266,Rigoberto Fellers,9/10/1974
976616,John Bold,8/28/1967
906558,Justin Judd,11/26/1963
886644,Carroll Mauzy,2/12/1979
692209,Lynn Lemay,11/9/1991
426935,Ollie Galeana,9/11/1982
601827,Galen Medeiros,10/1/1974
773277,Genaro Varnado,8/4/1969
781658,Geraldo Costillo,3/1/1994
243874,Jay Needham,4/30/1977
228482,Dong Speier,12/9/1963
438668,Drew Wardle,11/13/1975
149417,Franklin Epps,5/20/1969
159911,Pat Betancourt,5/8/1958
422428,Sammie Battin,8/14/1992
252880,Sammie Mcwhirter,8/19/1963
629742,Danial Nimmo,6/23/1959
950057,Charlie Olmos,8/17/1991
469744,Lorenzo Dike,1/1/1991
191010,Fidel Easterling,5/21/1967
797340,Norbert Brubaker,3/2/1963
723522,Edwin Leal,9/25/1987
542793,Laurence Encinas,9/25/1972
235968,Royal Jantz,1/5/1993
981257,Christopher Enger,5/28/1994
326500,Santos Saulsberry,4/6/1994
603001,Sung Pelayo,6/5/1976
114589,Morgan Janes,4/23/1959
500994,Erick Overby,12/4/1984
967160,Theo Blanks,6/21/1981
414745,Taylor Mcqueen,3/24/1968
144852,Eugene Mauro,4/17/1990
458166,Alan Barrera,8/24/1959
285096,Bradley Bayliss,9/8/1978
670354,Omar Gibbs,3/22/1978
527548,Dudley Swain,1/3/1967
528175,Mohammad Aultman,3/8/1978
198550,Dallas Bad,11/13/1976
781774,Judson Omara,1/11/1964
860173,Randy Callan,9/20/1975
418541,Fredrick Cogan,6/27/1959
751628,Lucius Eure,1/27/1987
450014,Carlton Macfarlane,3/9/1986
761919,Odis Lindsay,8/19/1976
660568,Chester Elias,2/21/1974
405973,Dalton Strauser,12/29/1981
567924,Terence Voorhees,10/13/1993
720906,Ian Willie,4/14/1979
956567,Barrett Difranco,1/13/1991
999097,Fletcher Palazzo,5/22/1993
789638,Robby Mcchesney,11/18/1960
496954,Edwardo Greve,1/27/1984
527078,Robby Makin,10/14/1974
480489,Santiago Lauria,9/7/1975
877796,Man Holtz,12/15/1983
413250,Jacques Adamek,10/9/1962
458093,Adan Sherrill,3/11/1983
981063,Clayton Culpepper,5/5/1981
495215,Buck Maziarz,7/22/1989
203573,Eddie Mohammad,12/16/1994
937166,Refugio Banks,11/2/1991
215934,Wilfredo Hibbs,6/29/1985
996547,Barrett Albers,9/6/1987
748403,Damien German,9/1/1975
489526,Wesley Sippel,7/12/1991
887196,Trinidad Creasman,5/12/1983
331068,Darren Pinkard,4/23/1974
699920,Jere Dant,9/9/1985
769741,Walker Haston,10/22/1968
753368,Rocco Southerland,10/10/1970
612111,Rogelio Benites,11/19/1989
440340,Isaiah Igo,4/6/1960
908940,Stacy Maskell,6/6/1964
698834,Bradly Fulk,9/1/1963
797631,Oswaldo Gobert,11/22/1982
929137,Randal Christopher,5/24/1981
973151,Santos Mcbryde,11/23/1975
581071,Dallas Barra,7/29/1978
259644,Woodrow Swinford,3/29/1985
994705,Aurelio Cottrill,7/14/1985
310518,Ignacio Breese,12/15/1976
633423,Jefferey Clarkson,3/7/1974
798116,Keith Berkman,11/14/1975
181587,Seth Sartin,12/15/1977
565192,Genaro Causey,2/2/1976
423436,Demetrius Oswalt,9/23/1987
877079,Wilmer Chon,3/1/1978
931027,Floyd Milone,4/15/1974
913444,Morris Ralph,1/4/1958
700079,Earle Posey,8/18/1959
749624,Alfonso Bostick,7/13/1962
317080,Rupert Skillman,1/4/1981
633105,Burl Nicholls,2/14/1981
129856,Rod Wieland,10/24/1986
694018,Silas Brake,10/24/1982
671616,Landon Ney,1/1/1976
117458,Darren Oberlander,2/27/1963
255138,Jermaine Gravel,6/4/1991
360922,Adolph Paugh,11/28/1961
875981,Darryl Eppler,12/16/1966
333571,Mckinley Vila,6/25/1973
896944,Jae Dewberry,2/28/1974
120617,Monroe Sturgis,2/11/1984
319337,Joel Allaire,12/13/1971
725077,Lyndon Fasching,10/7/1979
224382,Joshua Teeple,10/21/1994
854667,Graham Mcdonell,10/20/1963
412543,Damion Krauss,12/2/1960
892722,Keenan Hiers,5/19/1984
379650,Rolando Hook,11/2/1957
414254,Houston Loredo,9/26/1976
990943,Porfirio Kuehn,2/17/1992
719374,Kirby Aguirre,12/17/1965
880814,Stanley Critchlow,9/19/1982
967402,Ivan Garlock,10/2/1967
494909,Del Volz,10/15/1958
717239,Jamal Ackerson,10/27/1976
246809,Jorge Ivers,8/19/1994
568419,Vern Burcham,2/6/1965
817076,Sylvester Erhardt,5/7/1959
819533,Delbert Baillie,7/30/1967
511326,Julian Bloss,11/4/1977
949564,Pat Tooley,1/17/1983
816221,Jeff Negri,3/11/1966
283253,Delmar Murr,7/13/1962
403370,Deon Hollingsworth,3/5/1995
423824,Jarred Whitehead,5/14/1963
720046,Stefan Claar,1/22/1962
480849,Lavern Ullman,3/25/1962
305589,Jerome Kemble,8/22/1973
343251,Luigi Davey,9/27/1989
527954,Carol Gerardi,7/14/1959
803001,Lanny Maisonet,12/20/1962
323724,Dewayne Glassman,10/16/1957
223958,Judson Corley,6/6/1995
413827,Del Filer,7/17/1981
116951,Hosea Kroeger,4/4/1976
356050,Hosea Perrodin,4/20/1973
204454,Mac Gong,8/20/1977
462140,Wilmer Hamilton,12/7/1963
224836,Antoine Barbara,5/17/1970
385043,Clement Springfield,7/2/1968
170644,Rod Cool,1/6/1978
626286,Rupert Brough,10/31/1969
655356,Timothy Greenwalt,10/18/1967
991269,Maria Hamlett,10/8/1989
880829,Chas Begin,4/1/1985
909143,Kenny Lott,4/13/1975
788774,Todd Stansfield,9/24/1986
533940,Marty Saulter,3/2/1967
868483,Michale Pinnock,6/28/1993
876953,Kerry Barlett,9/3/1966
426360,Leland Espey,8/31/1982
553693,Tommy Backer,10/12/1967
678366,Anthony Munroe,11/22/1982
284328,Barney Fenster,3/28/1960
582055,Kenneth Daigneault,10/11/1984
730920,Philip Jasper,5/6/1981
213743,Cleo Walborn,1/22/1978
810359,Adolfo Longshore,7/25/1982
940812,Duane Thompson,7/7/1959
288548,Stacey Blair,9/25/1978
750276,Ernesto Weisinger,8/6/1989
905838,Wilbur Blaney,2/25/1973
205808,Garrett Eichhorn,12/27/1985
505929,Dario Eich,5/21/1970
949912,Franklyn Hitch,8/9/1994
640480,Willie Peacock,10/22/1959
223452,Wade Enright,8/28/1963
343838,Gayle Keim,11/8/1986
208104,Anton Mcgaughey,2/28/1995
550147,Trent Kimbler,3/13/1961
552827,Ron Hanna,8/5/1982
291695,Brenton Cabana,5/2/1981
445480,Randall Bussey,11/5/1959
706291,Waldo Brownlee,5/15/1967
368466,Leroy Halligan,3/13/1992
214788,Wallace Telford,2/8/1966
121730,Deon Talamantez,2/26/1960
896510,Otha Smoot,3/27/1959
585353,Freddy Pinero,7/30/1976
979275,Chas Covarrubias,1/10/1993
916160,Carl Lim,2/13/1995
138436,Herbert Chaves,1/13/1967
872813,Gino Moua,1/15/1974
966069,Claudio Medlock,2/25/1978
408253,Toney Mars,10/25/1971
860291,Lou Akins,11/24/1972
446179,Jeremy Kiss,8/29/1979
806951,Leland Tingle,1/17/1994
980441,Benny Swasey,9/9/1958
859223,Erick Kiel,4/23/1969
858457,Joshua Lemay,10/2/1964
342905,Abram Herold,6/20/1977
276441,Derek Leo,3/22/1971
592966,Tomas Copp,8/4/1978
125325,Jamel Wedel,5/1/1974
249116,Antione Heins,9/19/1982
548479,Sammie Talamantes,5/20/1991
915960,Frederic Blewett,6/11/1994
405692,Ron Deming,9/4/1990
326635,Rudy Ghent,4/3/1967
448951,Abraham Nevin,2/23/1987
148788,Lenny Jaffe,6/16/1962
793362,Raymond Derr,10/22/1991
682939,Zachariah Million,2/8/1967
377652,Eliseo Burchett,12/10/1970
258736,Wilber Garber,6/24/1994
997591,Clint Simonsen,12/19/1970
468038,Tad Macdougall,6/12/1960
940105,Derick Manchester,2/29/1980
818122,Jermaine Cortes,5/13/1959
801419,Adolph Werts,2/1/1995
388368,Cleo Younce,1/11/1965
739228,Brandon Millet,9/26/1979
295969,Edison Caplinger,3/5/1970
631116,Russell Bufkin,6/3/1990
998453,Stan Crew,9/25/1979
611448,Lupe Bartell,7/22/1959
238555,Ashley Lampley,12/9/1974
570069,Kareem Sommerville,11/23/1995
325907,Gilberto Lower,1/25/1965
973919,Jim Goulette,12/12/1992
783303,Rogelio Eisele,1/5/1971
483784,Yong Owenby,9/10/1987
607549,Wilfredo Behne,8/5/1979
282858,Ernesto Pridmore,5/1/1983
839340,Irwin Delvalle,8/3/1985
367107,Norberto Ivey,9/20/1976
136616,Ezra Castiglia,7/19/1965
825214,Jarvis Casto,7/4/1995
268047,Raymundo Yonker,4/7/1978
913669,Isaac Ribeiro,2/10/1989
443329,Dominick Gentry,3/22/1963
510327,Del Mccraney,5/4/1963
508063,Jake Smithwick,6/16/1977
751995,Shad Hobby,10/11/1968
364330,Cliff Rosenbaum,7/15/1974
883825,Jefferson Corkery,1/29/1982
978064,Vincent Sanger,12/15/1982
126064,Arnold Tedder,10/16/1991
112130,Donn Camarillo,7/14/1982
252620,Rudolf Chagnon,1/25/1977
146202,Ross Hennessy,5/30/1985
353639,Colin Deal,1/18/1974
233442,Sammy Orner,11/14/1970
365464,Dwayne Sterner,1/22/1996
377331,Lavern Iversen,11/1/1985
840156,Parker Oquendo,8/9/1963
789735,Quincy Pearl,4/8/1982
871283,Alonzo Wysong,11/2/1994
558008,Stanley Hotaling,2/8/1976
759279,Lonny Gumm,4/10/1965
760012,Arlie Devinney,2/9/1982
221954,Wendell Quinney,8/27/1973
499268,Issac Stem,6/10/1958
955682,Walker Basil,2/14/1960
332478,Rubin Francis,11/6/1994
352861,Reynaldo Caldera,9/21/1957
228291,Clement Webster,11/30/1964
736710,Roscoe Eddington,12/4/1963
751764,Neville Williams,8/7/1967
919006,Noah Guice,9/28/1977
391183,Grant Burpee,12/30/1959
219605,Valentine Cawthon,9/15/1968
832809,Beau Laberge,7/1/1984
864454,Don Turpen,6/14/1972
211305,Kennith Shatzer,12/19/1976
234283,Johnson Reyna,3/26/1962
808091,Brant Dorrance,5/22/1974
213999,Milo Jenner,1/8/1964
114276,Denny Kutz,7/8/1981
670554,Curtis Carneal,6/20/1986
174842,Ulysses Jewett,2/29/1964
309276,Jerold Bridgewater,8/12/1960
130748,Cecil Ridenour,3/4/1969
825348,Yong Aguero,3/8/1962
208942,Nicky Toll,4/25/1981
711535,Barton Cluck,11/18/1975
299187,Wyatt Garica,10/15/1984
861045,Karl Rosner,4/12/1981
478803,Emanuel Mukai,6/30/1995
771092,Wilfred Fiedler,6/23/1970
401983,Otis Brinn,2/19/1986
819367,Raymundo Horn,6/30/1975
914819,Benjamin Welling,12/15/1976
530101,Toney Krall,7/2/1988
812672,Phillip Silvernail,4/26/1980
746374,Eugenio Nam,9/26/1969
545472,Edison Hafford,1/1/1994
958670,Ernesto Pennington,2/2/1982
898710,Hoyt Wisneski,4/16/1965
150802,Eusebio Canterbury,8/28/1984
900115,Darrel Mcclean,8/23/1959
857633,Pedro Walt,10/25/1986
313148,Clair Jenson,5/8/1988
351280,Rocco Shumaker,3/7/1978
745076,Fernando Scotti,11/18/1962
205778,Brock Schermerhorn,4/4/1985
508514,Owen Servin,9/24/1970
823559,Herb Mallette,11/29/1981
819778,Elias Mosqueda,5/31/1976
173732,Alphonse Spraggins,6/28/1965
250705,Darrel Moralez,12/7/1960
214392,Vern Occhipinti,9/27/1964
795063,Esteban Abron,1/9/1993
693405,Vito Schafer,7/10/1979
243983,Carol Kempf,5/14/1959
244322,Minh Murillo,3/26/1969
898200,Shannon Boney,2/18/1967
916330,Jonah Gebhard,12/2/1967
867094,Del Mcdonell,10/10/1976
943783,Deangelo Hassler,3/30/1975
204546,Caleb Denby,3/10/1990
783097,Darwin Baumgardner,3/2/1974
131593,Johnathon Pennington,10/23/1975
555887,Emmitt Ammerman,5/7/1958
484774,Heath Goggins,5/12/1959
148362,Rufus Kite,4/13/1969
751292,Renaldo Tonn,6/6/1968
994748,Hassan Pettie,4/23/1987
496531,Moses Rogowski,10/20/1986
794731,Issac Figueroa,3/24/1988
545040,Miguel Cromwell,6/16/1996
192714,Renato Bentz,9/20/1970
276113,Keneth Rommel,5/24/1990
668874,Jeff Calderon,6/27/1993
839497,Fritz Penrose,2/16/1995
669804,Burt Dabrowski,4/19/1988
319019,Brock Hutter,1/23/1986
784298,Jerry Ledger,7/10/1972
871913,Hayden Bhatia,6/27/1968
547600,Antonia Fielden,8/11/1959
982723,Dwight Rankin,5/8/1990
790799,Billie Vass,3/24/1996
415128,Carter Melgoza,12/4/1969
785358,Broderick Davie,4/30/1975
333903,Shayne Petree,12/9/1961
988343,Hubert Spratt,7/30/1965
847019,Denny Adler,9/26/1965
193895,Jeffry Ethridge,12/21/1965
217883,Ronnie Gooden,1/17/1977
118738,Abdul Barrier,12/1/1981
219940,Jarrod Semon,7/17/1971
449482,Kendall Winkles,3/19/1994
994743,Carol Sons,2/2/1976
490632,Stan Torbert,9/4/1976
996836,Jonas Mccown,11/1/1993
663283,Emery Blow,7/21/1962
942098,Eldridge Hardwick,1/13/1978
882291,Antwan Facer,9/19/1964
231796,Israel Diggs,7/4/1971
173027,Lavern Rosenbalm,8/9/1983
324542,Ty Dunavant,12/27/1982
333267,Scott Merryman,11/16/1985
417282,Carrol Steven,3/18/1990
668003,Brady Eberhardt,10/28/1970
351982,Clement Summers,8/25/1991
380505,Russel Butters,7/13/1968
998007,Christoper Preciado,1/23/1990
536288,Erasmo Tatro,11/1/1969
582414,Carlos Mitten,11/2/1985
405570,Lonnie Duvall,12/21/1982
773722,Derrick Alves,12/27/1979
989741,Tory Walkowiak,1/7/1983
991371,Ricky Taul,12/20/1986
315201,Homer Newton,1/11/1988
524213,Cornelius Pitman,4/5/1979
855672,Gaylord Wenger,12/30/1988
708030,Micheal Botts,8/7/1958
777420,Sterling Belles,7/5/1967
523189,Cory Hand,1/19/1959
479623,Carol Zimmermann,2/19/1962
529103,Van Benbow,10/27/1981
124314,Jarvis Hagen,8/25/1988
941059,Stan Loveday,10/30/1978
517029,Reginald Cumbie,12/25/1969
321615,Zack Dubois,12/9/1962
365918,Jewel Loop,10/2/1987
692157,Vincent Mccartney,1/4/1972
947112,Ezra Mauer,11/18/1958
203459,Mickey Berman,10/11/1964
981889,Guillermo Wix,7/20/1984
948629,Alfonso Schueler,4/21/1960
308988,Moshe Cawley,5/13/1968
168395,Luciano Eversole,4/21/1992
935387,Dewey Saucier,10/11/1984
876546,Kory Wee,4/9/1995
493336,Pasquale Vicini,9/20/1994
822164,Arlie Vosburgh,2/22/1973
909193,Demetrius Ratzlaff,8/31/1960
705345,Jules Lam,11/28/1982
200732,Shelby Gurney,7/5/1971
785263,Edward Samsel,12/12/1971
430705,Brice Odum,5/14/1987
575055,Tyson Musson,12/30/1975
177758,Sonny Grieco,12/7/1983
540167,Toney Kasten,1/6/1976
552494,Dominick Halsted,8/11/1989
494627,Odis Armstrong,9/15/1959
675335,Willy Saldana,7/8/1976
278555,Mason Singh,10/2/1992
532861,Jamey Weiner,1/21/1995
522492,Daryl Prill,1/11/1988
907060,Rigoberto Innis,6/23/1967
637415,Ike Phan,3/14/1991
960836,Chance Lollar,11/17/1958
280450,Jospeh Greenough,5/29/1969
507536,Nestor Newborn,3/31/1990
990718,Sergio Derosa,6/26/1960
881179,Enoch Tinker,2/27/1978
467556,Curt Strange,1/20/1959
324039,Virgil Eckel,1/19/1996
629968,Porfirio Kunz,4/21/1968
474932,Bennie Dority,7/29/1960
151790,Clemente Halloran,7/21/1983
763742,Emory Bonanno,4/24/1990
166980,Angel Snavely,7/10/1985
406648,Omar Westberg,9/7/1994
506166,Pat Salvatore,5/26/1982
363157,Ernesto Pelham,3/12/1974
492217,Justin Hausman,8/11/1983
504938,Arturo Rodarte,8/20/1979
767067,Porfirio Froman,5/27/1983
802025,Travis Spielman,1/30/1964
177565,Tanner Beiler,2/9/1993
443035,Bernardo Early,6/15/1995
637021,Avery Caraway,4/3/1966
583874,Caleb Durr,2/4/1972
212444,Harlan Simard,3/25/1967
641566,Benjamin Tolliver,9/29/1971
243035,Renato Venuti,12/25/1959
494347,Clifford Hundt,8/11/1986
962143,Micah Landis,3/10/1996
726887,Jaime Leopold,1/4/1980
317151,Horace Hennessy,6/19/1984
392875,Moshe Tilghman,9/25/1991
237264,Fidel Schmalz,12/14/1975
878305,Trevor Robinette,4/20/1980
821447,Eugene Lung,12/31/1991
671004,Vernon Gunning,10/18/1986
474274,Kenneth Litton,6/22/1978
730858,Myles Shuey,8/22/1957
684144,Al Raiford,9/16/1964
377399,Dean Coddington,11/16/1966
138290,Tad Goforth,5/22/1959
278089,Gayle Godfrey,6/26/1980
424612,Oliver Horst,1/13/1973
898401,Bernardo Balling,3/29/1981
459184,Owen Glazer,5/20/1972
997049,Monty Woolford,5/10/1986
556142,Omar England,5/6/1961
971909,Heath Cofer,12/21/1957
834361,Zachery Lander,10/22/1993
973297,Tom Ohara,3/15/1996
210950,Winford Newborn,4/25/1962
812389,Willie Raposa,4/11/1996
675986,Lon Balch,2/14/1981
914785,Rick Lacoste,12/31/1977
431842,Jarod Kennedy,7/6/1960
235866,Cristopher Pinkard,3/24/1996
591535,Zachery Rist,5/11/1970
610196,Chuck Leigh,2/23/1983
